	title	text
3619	metamorphoses	He escaped us all, swift with desire for death, and gained the summit of Parnassus
3620	metamorphoses	 When Daedalion hurled himself from the high cliffs, Apollo, pitying him, turned him into a bird, and lifted him, pendent on suddenly-formed wings, giving him a hooked beak, and curved talons, his former courage, and greater strength of body
3621	metamorphoses	 Now, as a hawk, he rages against all birds, is merciful to none, and, suffering, is a cause of suffering
3622	metamorphoses	"’
"
3623	metamorphoses	While Lucifer’s son was telling the strange story of his brother, Peleus’s herdsman, Onetor the Phocian, came racing up, breathing hard with the pace, shouting: ‘Peleus! Peleus! I bring you news of grave trouble
3624	metamorphoses	’ Peleus ordered him to tell it, whatever it was, the Trachinian king himself waiting with anxious face
3625	metamorphoses	 The herdsman said: ‘When the sun was at the zenith, seeing as much of the track left as he had already run, I had driven the tired oxen down to the bay
3626	metamorphoses	 Some of the bullocks were kneeling on the yellow sand, lying there gazing out at the wide expanse of ocean; some were wandering slowly here and there; while others had waded out and stood up to their necks in the water
3627	metamorphoses	 There is a temple near the sea, not gleaming with gold and marble, but made of heavy timber, and shaded by an ancient grove
3628	metamorphoses	 Nereus and the Nereids haunt it (a sailor, drying his nets on the shore, told me they were the gods of those waters)
3629	metamorphoses	 Close to it, there is a swamp, choked with dense willows, which the salt flood has turned into marshland
3630	metamorphoses	 From it, a wolf, a huge beast, terrifies the places round about with its heavy crashing noises
3631	metamorphoses	 It came out of the marsh reeds, its deadly jaws smeared with foam and clots of blood, and its eyes filled with red flame
3632	metamorphoses	 It was savage with rage and hunger, more with rage; since though hungry it did not bother with the dead cattle, or with satisfying its deadly appetite, but wounded the whole herd, slaughtering them all in its hostility
3633	metamorphoses	 Some of our men were wounded by its fatal jaws while protecting them, and given up as dead
3634	metamorphoses	 The shore and the shallows were red with blood, and the marshes full of bellowing
3635	metamorphoses	 But delay is fatal: the thing allows no hesitation
3636	metamorphoses	" While there are some of us left, let us encounter it in armour, and, seizing our weapons, meet with it carrying spears!’
"
3637	metamorphoses	So the countryman spoke: the losses did not stir Peleus: conscious of his guilt he concluded that Psamathe, the bereaved Nereid, was sending a funeral offering to her murdered son Phocus, by means of those same losses
3638	metamorphoses	 Oetean King Ceyx ordered his men to put on their armour, and take their deadly spears, while he was himself preparing to go with them
3639	metamorphoses	 But Alcyone, his wife, disturbed by the shouting, scattering her hair that she had not yet quite arranged, flung herself on her husband’s neck, begging him, with words and tears, to send help, but not to go himself, and protect both their lives, by protecting his own
3640	metamorphoses	 Peleus, the son of Aeacus, said: ‘Queen Alcyone, forget these loving fears that so become you! I am grateful for your husband’s offer of help, but I have no wish for arms to be used against the creature on my behalf
3641	metamorphoses	" I must pray, instead, to the goddess of the ocean!’
"
3642	metamorphoses	There was a high tower; a beacon on top of the citadel; a welcome sight for labouring vessels
3643	metamorphoses	 They climbed up, and looked out, with murmuring sighs, at the cattle lying on the shore, seeing their rampaging killer with bloody jaws, its shaggy pelt dripping gore
3644	metamorphoses	 There, stretching his hands out towards the shores of the open sea, Peleus prayed to sea-born Psamathe to forget her anger, and to aid him
3645	metamorphoses	 She was unmoved by the prayers of the son of Aeacus, but Thetis, as a suppliant for her husband, obtained her forgiveness
3646	metamorphoses	The wolf persisted even when ordered away from the savage slaughter, maddened by the taste of blood, until the goddess changed it to marble, as it was clinging to the wounded neck of a heifer
3647	metamorphoses	 The body remained completely the same, except for its colour: the colour of the stone showed it no longer wolf, no longer to be feared
3648	metamorphoses	 But the fates did not allow the exiled Peleus to remain in that country
3649	metamorphoses	 The wandering fugitive reached Magnesia, and there was absolved of the murder by Haemonian King Acastus
3650	metamorphoses	Meanwhile Ceyx, troubled by heart’s anxiety, concerning his brother, and what had followed his brother’s strange fate, was preparing to go and consult the sacred oracle of Apollo, at Claros, that reveals human affairs
3651	metamorphoses	 The infamous Phorbas, leader of the Phlegyans, had made Delphi inaccessible
3652	metamorphoses	 Nevertheless, before he set out, he discussed it with you, faithful Alcyone
3653	metamorphoses	She felt a chill, immediately, deep in her marrow, her face grew boxwood-pale, and her cheeks were drenched in flowing tears
3654	metamorphoses	 Three times she tried to speak, three times her face was wet with weeping, and sobs interrupting her loving reproaches, she said: ‘What sin of mine has turned your mind to this, dear one? Where is that care for me that used to come first? Can you now leave Alcyone behind, without a thought? Does it please you now to travel far? Am I dearer to you, away from you? But I suppose your way is overland, and I shall only grieve, not fear, for you
3655	metamorphoses	 My anxieties will be free from terror
3656	metamorphoses	The waters scare me, and the sombre face of the deep: and lately I saw wrecked timbers on the shore, and I have often read the names on empty tombs
3657	metamorphoses	 Do not allow your mind to acquire false confidence, because Aeolus, son of Hippotas, is your father-in-law, who keeps the strong winds imprisoned, and, when he wishes, calms the sea
3658	metamorphoses	 When once the winds are released and hold sway over the waters, nothing can oppose them: every country, every ocean is exposed to them
3659	metamorphoses	 They vex the clouds in the sky, and create the red lightning-flashes from their fierce collisions
3660	metamorphoses	 The more I know of them (I do know them, often seeing them as a child in my father’s house) the more I consider them to be feared
3661	metamorphoses	 But if no prayers can alter your purpose, dear one, husband, if you are so fixed on going, take me with you, also! Then we shall be storm-tossed together, and at least I shall know what I fear, together we shall bear whatever comes, together we shall be borne over the waters
3662	metamorphoses	"’
"
3663	metamorphoses	The star-born husband was moved by the daughter of Aeolus’s words and tears: there was no less love in himself
3664	metamorphoses	 But he would not relinquish his planned sea-journey, nor did he want to put Alcyone in peril
3665	metamorphoses	 His anxious heart tried to comfort her, with many words, yet, despite that, he could not win his case
3666	metamorphoses	 He added this further solace, the only one that moved his lover: ‘Every delay will seem long to us indeed, but I swear to you by my father’s light, to return to you as long as the fates allow it, before the moon has twice completed her circle
3667	metamorphoses	"’
"
3668	metamorphoses	When her hopes had been revived by these promises of return, he immediately ordered the ship to be dragged down the slipway, launched into the sea, and fitted out with her gear
3669	metamorphoses	 Alcyone, seeing this, as if she foresaw what was to come, shuddered again, and she gave way to a flood of tears
3670	metamorphoses	 She hugged him, and, in wretched misery, said a last ‘Farewell’ and her whole body gave way beneath her
3671	metamorphoses	 With Ceyx still seeking reasons for delay, the young crew, double-ranked, pulled on the oars, with deep-chested strokes, and cut the water with their rhythmic blows
3672	metamorphoses	She raised her wet eyes, and leaning forward could see her husband standing on the curved afterdeck, waving his hand, and she returned the signal
3673	metamorphoses	 When he was further from shore, and she could no longer recognise his features, she followed the fleeting ship with her gaze, while she could
3674	metamorphoses	 When even that was too far off to be seen, she still could see the topsails unfurling from the masthead
3675	metamorphoses	 When no sails could be seen, with heavy heart, she sought out the empty bedroom, and threw herself on the bed
3676	metamorphoses	 The room and the bed provoked more tears and reminded her of her absent half
3677	metamorphoses	They had left the harbour, and the breeze was stirring the rigging: the captain shipped the oars, ran the yard up to the top of the mast, and put on all sail to catch the freshening breeze
3678	metamorphoses	 The ship was cutting through the waves, no more than mid-way across, maybe less, far from either shore, when, at nightfall, the sea began to whiten with swelling waves, and the east wind to blow with greater strength
3679	metamorphoses	The captain shouts: ‘Lower the yards, now, and close reef all sails
3680	metamorphoses	’ He shouts the order but the adverse wind drowns it, and his voice cannot be heard above the breaking seas
3681	metamorphoses	 Yet, some of the crew, on their own initiative, remove the oars, some protect the bulwarks, some deny the wind canvas-room
3682	metamorphoses	 Here one bails water back into the water, another secures the spars
3683	metamorphoses	 While these things are being done, randomly, the storm increases its severity, and the roaring winds attack from every quarter, stirring the angry waves
3684	metamorphoses	 The captain himself is fearful, and admits he does not know how things stand, what to order, what to prevent: such is the weight of destruction, so much more powerful than his skill
3685	metamorphoses	There is uproar: men shouting, the rigging straining, the sound of the breaking sea from a weight of sea, and the crash of thunder
3686	metamorphoses	 The waves rise up and seem to form the sky, and their spray touches the lowering clouds
3687	metamorphoses	 Now the water is tainted yellow, with sand churned from the depths, now blacker than the Styx, while the waves break white with hissing foam
3688	metamorphoses	 The Trachinian ship is driven in the grip of fate, now lifted on high, as if looking down on the valleys from a mountain summit, into the depths of Acheron: now sinking, caught in the trough of the wave, staring at heaven from the infernal pool
3689	metamorphoses	 Again and again the force of the flood strikes the sides with a huge crash, sounding no lighter a blow than when, sometime, an iron ram, or a ballista, strikes a damaged fortress
3690	metamorphoses	 As fierce lions, on the attack, drive themselves onto the armoured chests and extended spears of the hunters, so the waves drove forward in the rising winds, reaching the height of the ship, and higher, above it
3691	metamorphoses	And now the wooden wedges give way, and, stripped of their wax covering, cracks appear, offering the lethal waves a passage
3692	metamorphoses	 Look how the heavy rain falls from the melting clouds, and you would think the whole heaven was emptying into the sea, and the sea was filling the heavenly zones
3693	metamorphoses	 The sails are soaked with spray, and the seawater mingles with water from the heavens
3694	metamorphoses	 The sky is starless, and the murky night is full of its own and the storm’s gloom
3695	metamorphoses	 Flashes of lightning cleave it, and give light: the rain is illuminated by the lightning flares
3696	metamorphoses	Now the sea pours into the ship’s hollow hull, as well
3697	metamorphoses	 As a soldier, more outstanding than the rest, who has often tried to scale the battlement of a besieged city, succeeds at last, and fired with a love of glory, takes the wall, one man in a thousand; so when the waves have battered nine times against the steep sides, the tenth wave surging with greater impetus rushes on, and does not cease its assault on the beleaguered craft, until it breaches the conquered vessel’s defences
3698	metamorphoses	 So one part of the sea is still trying to take the ship, and part is already inside
3699	metamorphoses	All is confusion, as a city is confused when some are undermining the walls from outside, while others hold them from within
3700	metamorphoses	 Skill fails, and courage ebbs, and as many separate deaths as advancing waves seem to rush upon them and burst over them
3701	metamorphoses	 One cannot hold his tears, another is stupefied, and one cries out that they are fortunate whom proper burial rites await
3702	metamorphoses	 One worships the gods in prayer, and, lifting his arms in vain to the sky, he cannot see, begs for help
3703	metamorphoses	 Some think of fathers and brothers, some of home and children, or whatever they have left behind
3704	metamorphoses	 But Alcyone is what moves Ceyx: nothing but Alcyone is on Ceyx’s lips, and though he only longs for her, he rejoices that she is not there
3705	metamorphoses	How he would like to see his native shores again, and turn his last gaze towards his home, but he knows not where it is: the sea swirls in such vortices, and the covering shadows of pitch-black clouds so hide the sky, that it mirrors the aspect of night
3706	metamorphoses	 The mast is shattered by the onset of a storm-driven whirlwind, and the rudder is shattered
3707	metamorphoses	 One ultimate wave, like a conqueror delighting in his spoils, rears up gazing down at the other waves, and, as if one tore Pindus, and Athos, from their base, and threw them utterly into the open sea, it fell headlong, and the weight and the impulse together, drove the ship to the bottom
3708	metamorphoses	 The majority of the crew met their fate with the ship, driven down by the mass of water, never to return to the light
3709	metamorphoses	 The rest clung to broken pieces of the vessel
3710	metamorphoses	Ceyx himself, held on to a fragment of the wreck, with a hand more used to holding a sceptre, and called on his father, Lucifer, and his father-in-law, Aeolus, but alas, in vain
3711	metamorphoses	 Mostly it is his wife’s, Alcyone’s, name on his lips
3712	metamorphoses	He thinks of her, and speaks to her, and prays that the waves might carry his body to her sight, and that, lifeless, he might be entombed by her dear hands
3713	metamorphoses	 While he can swim, and as often as the waves allow him to open his mouth, he speaks the name of Alcyone, far off, until the waves themselves murmur it, See, a black arc of water breaks over the heart of the sea, and the bursting wave buries his drowning head
3714	metamorphoses	Lucifer was indistinct, and not to be known, that dawn, and since he was not allowed to leave the sky, he covered his face in dense cloud
3715	metamorphoses	Meanwhile, Alcyone, Aeolus’s daughter, counts the nights, unaware of this great misfortune, quickly weaving clothes for him to wear, and for herself, for when he returns, and she promises herself the homecoming that will not be
3716	metamorphoses	 She piously offers incense to all the gods, but worships mostly at Juno’s temple, coming to the altars for a man who is no more, hoping her husband is safe, and returning to her, preferring her above any other woman
3717	metamorphoses	 Of all her prayers, only this could be granted
3718	metamorphoses	The goddess could no longer bear these appeals for one who was dead, and, to free her altar from those inauspicious hands, she said: ‘Iris, most faithful carrier of my words, go quickly to the heavy halls of Sleep, and order him to send Alcyone a dream-figure in the shape of her dead Ceyx, to tell her his true fate
3719	metamorphoses	’ As she spoke, Iris donned her thousand-coloured robe, and, tracing her watery bow on the sky, she searched out, as ordered, the palace of that king, hid under cloud
3720	metamorphoses	There is a deeply cut cave, a hollow mountain, near the Cimmerian country, the house and sanctuary of drowsy Sleep
3721	metamorphoses	 Phoebus can never reach it with his dawn, mid-day or sunset rays
3722	metamorphoses	 Clouds mixed with fog, and shadows of the half-light, are exhaled from the ground
3723	metamorphoses	 No waking cockerel summons Aurora with his crowing: no dog disturbs the silence with its anxious barking, or goose, cackling, more alert than a dog
3724	metamorphoses	 No beasts, or cattle, or branches in the breeze, no clamour of human tongues
3725	metamorphoses	 There still silence dwells
3726	metamorphoses	 But out of the stony depths flows Lethe’s stream, whose waves, sliding over the loose pebbles, with their murmur, induce drowsiness
3727	metamorphoses	 In front of the cave mouth a wealth of poppies flourish, and innumerable herbs, from whose juices dew-wet Night gathers sleep, and scatters it over the darkened earth
3728	metamorphoses	 There are no doors in the palace, lest a turning hinge lets out a creak, and no guard at the threshold
3729	metamorphoses	 But in the cave’s centre there is a tall bed made of ebony, downy, black-hued, spread with a dark-grey sheet, where the god himself lies, his limbs relaxed in slumber
3730	metamorphoses	 Around him, here and there, lie uncertain dreams, taking different forms, as many as the ears of corn at harvest, as the trees bear leaves, or grains of sand are thrown onshore
3731	metamorphoses	When the nymph entered and, with her hands, brushed aside the dreams in her way, the sacred place shone with the light of her robes
3732	metamorphoses	" The god, hardly able to lift his eyes heavy with sleep, again and again, falling back, striking his nodding chin on his chest, at last shook himself free of his own influence, and resting on an elbow asked her (for he knew her) why she had come, and she replied:
"
3733	metamorphoses	‘Sleep, all things’ rest: Sleep, gentlest of the gods, the spirit’s peace, whom care flies from: who soothes the body wearied with toil, and readies it for fresh labours: Sleep, order a likeness, that mirrors his true form, and let it go, the image of King Ceyx, to Alcyone, in Trachin of Hercules, and depict a phantasm of the wreck
3734	metamorphoses	 This, Juno commands
3735	metamorphoses	"’
"
3736	metamorphoses	After she had completed her commission, Iris departed, no longer able to withstand the power of sleep, and, feeling the drowsiness steal over her body, she fled, and re-crossed the arch by which she had lately come
3737	metamorphoses	From a throng of a thousand sons, his father roused Morpheus, a master craftsman and simulator of human forms
3738	metamorphoses	 No one else is as clever at expressing the movement, the features, and the sound of speech
3739	metamorphoses	 He depicts the clothes and the usual accents
3740	metamorphoses	 He alone imitates human beings
3741	metamorphoses	 A second son becomes beast, or bird, or long snake’s body
3742	metamorphoses	 The gods call him Icelos, the mortal crowd Phobetor
3743	metamorphoses	 The third, of diverse artistry, is Phantasos: he takes illusory shapes of all inanimate things, earth, stones, rivers, trees
3744	metamorphoses	 These are the ones that show themselves by night to kings and generals, the rest wander among citizens and commoners
3745	metamorphoses	 Old Somnus passed them by, choosing one of all these brothers, Morpheus, to carry out the command of Iris, daughter of Thaumas, and relaxing again into sweet drowsiness, his head drooped and he settled into his deep bed
3746	metamorphoses	Flying through the shadows on noiseless wings, Morpheus, after a short delay, comes to the Haemonian city
3747	metamorphoses	 Shedding his wings, he takes the shape of Ceyx, pallid like the dead, and naked, and stands before his unfortunate wife’s bed
3748	metamorphoses	 He appears with sodden beard, and seawater dripping from his matted hair
3749	metamorphoses	 Then he bends over her pillow, with tears streaming down his face, and says: ‘My poor wife, do you know your Ceyx, or has my face altered in death? Look at me: you will recognise me, and find for a husband, a husband’s shade! Your prayers have brought me no help, Alcyone! I am dead! Do not hold out false hopes of my return! Storm-laden Auster, the south wind, caught the ship in Aegean waters, and tossed in tempestuous blasts, wrecked her there
3750	metamorphoses	 My lips, calling helplessly on your name, drank the waves
3751	metamorphoses	 No dubious author announces this news to you, nor do you hear it as a vague report: I myself, drowned, as you see me before you, tell my fate
3752	metamorphoses	 Get up, act, shed tears, wear mourning: do not let me go down unwept to Tartarus’s void
3753	metamorphoses	"’
"
3754	metamorphoses	Morpheus spoke these words in a voice she would believe to be her husband’s (the tears that he wept also seemed real tears) and his hands revealed Ceyx’s gestures
3755	metamorphoses	 Alcyone groaned, tearfully, stirring her arms in sleep, and seeking his body, grasped only air, and cried out: ‘Wait for me! Where do you vanish? We will go together
3756	metamorphoses	’ Roused by her own voice, and her husband’s image, she started up out of sleep
3757	metamorphoses	 First she gazed round to see if he was still there, the one she had just seen
3758	metamorphoses	 At the sound of her cry the servants had brought a lamp
3759	metamorphoses	 Not finding him anywhere, she struck her face with her hands, tore her clothes from her breasts, and beat at the breasts themselves
3760	metamorphoses	 She did not wait to loosen her hair, but tore at it, and shouted at her nurse, who asked the cause of her grief: ‘Alcyone is nothing, is nothing: she has died together with her Ceyx
3761	metamorphoses	 Be done with soothing words! He is wrecked: I saw him, I knew him, I stretched out my hands towards him as he vanished, eager to hold him back
3762	metamorphoses	 It was a shadow, yet it was my husband’s true shadow, made manifest
3763	metamorphoses	 True, he did not have his accustomed features, if you ask me, nor did his face shine as before
3764	metamorphoses	 But pallid and naked, with dripping hair, I, the unfortunate one, saw him
3765	metamorphoses	 Look, my poor husband stood on that very spot,’ and she tried to find a trace of his footprints
3766	metamorphoses	 ‘This is what I feared, with my divining mind, this: and I begged you not to leave me, chasing the winds
3767	metamorphoses	 But, for certain, I should have desired you to take me with you, since you were going to your death
3768	metamorphoses	 How good it would have been to have gone with you: then no part of my life would have lacked your presence, nor would we be separated by death
3769	metamorphoses	 Now I have died absent from myself, and am thrown through the waves, absently, and the sea takes me, without me
3770	metamorphoses	My mind would treat me more cruelly than the sea, if I should try to live on, and fight to overcome my sorrow! But I shall not fight, nor leave you, my poor husband, and at least now I shall come as your companion
3771	metamorphoses	 If not the sepulchral urn the lettered stone will join us: if I shall not touch you, bone to my bone, still I will touch you, name to name
3772	metamorphoses	’ Grief choked further words, and lamentation took their place wholly, and sighs drawn from a stricken heart
3773	metamorphoses	Morning had broken
3774	metamorphoses	 She went out of the house towards the shore, sadly seeking the place where she had watched him depart
3775	metamorphoses	 And while she stayed there, and while she was saying: ‘Here he loosed the rope, on this strand he kissed me as he left,’ and while she recalled the significant actions by their locations, and looked seawards, she saw in the flowing waves what looked like a body, unsure at first what it was: after the tide had brought it a little nearer, though it was some way off, it was clearly a body
3776	metamorphoses	" She did not know whose it was, but was moved by the omen of this shipwrecked man, and as if she wept for the unknown dead, she cried out: ‘Alas for you, poor soul, whoever you may be, and your wife, if you have one!’ The body had been washed nearer by the sea, and the more she gazed at it, the smaller and smaller shrank her courage: woe! Now it was close to land, now she could see who it was: it was her husband! She cried out: ‘It’s him!’ and together tearing at cheeks, and hair, and clothes she stretched out her trembling hands to Ceyx, saying: ‘O, is it like this, dear husband, is it like this, wretched one, you return to me?’
"
3777	metamorphoses	A breakwater built by the waves, broke the initial force of the sea, and weakened the onrush of the tide
3778	metamorphoses	 Though it was amazing that she could do so, she leapt onto it: she flew, and, beating the soft air on new-found wings, a sorrowing bird, she skimmed the surface of the waves
3779	metamorphoses	 As she flew, her plaintive voice came from a slender beak, like someone grieving and full of sorrows
3780	metamorphoses	 When she reached the mute and bloodless corpse, she clasped the dear limbs with her new wings and kissed the cold lips in vain with her hard beak
3781	metamorphoses	People doubted whether Ceyx felt this, or merely seemed to raise his face by a movement of the waves, but he did feel it: and at last through the gods’ pity, both were changed to birds, the halcyons
3782	metamorphoses	 Though they suffered the same fate, their love remained as well: and their bonds were not weakened, by their feathered form
3783	metamorphoses	 They mate and rear their young, and Alcyone broods on her nest, for seven calm days in the wintertime, floating on the water’s surface
3784	metamorphoses	 Then the waves are stilled: Aeolus imprisons the winds and forbids their roaming, and controls his grandsons’ waves
3785	metamorphoses	Seeing these birds flying together over the wide sea, some old man praised those affections maintained till the end
3786	metamorphoses	 Someone near by, or the same man (pointing to a long-necked diving bird) said: ‘That bird also, skimming over the ocean, trailing his slender legs, is a descendant of kings
3787	metamorphoses	 If you want to trace his ancestry in unbroken line to himself, its source was Ilus the younger, the son of Tros, and his brothers Assaracus, and Ganymede, whom Jove snatched, Ilus’s son, old Laomedon, and his son Priam, whom fate assigned to Troy’s last days
3788	metamorphoses	 That bird was Hector’s brother, Aesacus, who, if he had not met his strange fate in youth, would perhaps have had no less a name than Hector, though Hecuba, daughter of Dymas, bore Priam the first, the other Aesacus, is said to have been born to Alexirrhoë, daughter of two-horned Granicus, the river-god, in secret, under the shadow of Mount Ida
3789	metamorphoses	He hated cities, and lived in the remote mountains, and insignificant country places, far away from the glittering court, and rarely visited crowded Ilium
3790	metamorphoses	 Yet he did not have an uncultured heart, or one averse to love, and he often pursued Hesperie, the River Cebren’s daughter, through all the woodland glades, whom he had caught sight of, drying her flowing hair, in the sun, on her father’s shore
3791	metamorphoses	 The nymph fled on sight, as a frightened hind flees the tawny wolf, or a wild duck, caught far from the pool she left, the hawk
3792	metamorphoses	 But the Trojan hero, driven by swift love, followed her, driven by swift fear
3793	metamorphoses	 Behold, a serpent, hidden in the grass, bit her foot with his curving fang, as she fled by, and left his poison in her body
3794	metamorphoses	 Her flight ended with her life
3795	metamorphoses	 The lover clasped her unbreathing body and cried: ‘I regret, I regret I followed you! But I did not expect this, and it was not worth this to attempt to win you
3796	metamorphoses	 We two have destroyed you, poor girl: the wound given by a snake, the cause of it all myself! Let me be the more accursed, if I do not send you solace by my death
3797	metamorphoses	"’
"
3798	metamorphoses	He spoke, and threw himself from a cliff, eroded below by the rough waves, into the sea
3799	metamorphoses	 Tethys, pitying him, caught him gently as he fell, clothed him with feathers as he floated on the water, and denied him the opportunity to choose his death
3800	metamorphoses	 The lover was angered, that he was forced to live, against his will, and that his spirit was thwarted, wishing to leave its unhappy residence
3801	metamorphoses	 When he had gained the new wings on his shoulders, he flew up and threw his body again into the sea
3802	metamorphoses	 His feathers broke his fall
3803	metamorphoses	 In a rage, Aesacus dived headlong into the deep and tried endlessly to find a path to death
3804	metamorphoses	 His love made him lean: his legs are long between the joints: his neck remained long: his head is far from his body
3805	metamorphoses	 He loves seawater, and from diving there he takes his name, mergus, the diver
3806	metamorphoses	The father, Priam, mourned for the son, Aesacus, not knowing that he was still alive in winged form
3807	metamorphoses	 Hector with his brothers had also, inappropriately, offered sacrifices at a tomb inscribed with his name
3808	metamorphoses	 Paris was not present at this sad ritual, he, who presently brought extended war on his country because of the wife he had stolen
3809	metamorphoses	 The whole Pelasgian race, joined together to pursue him, in a thousand ships, and vengeance would not have been long in coming had not fierce winds made the seas un-navigable, and the land of Boeotia detained the waiting ships in the fishing-grounds of Aulis
3810	metamorphoses	 After they had prepared a sacrifice to Jupiter there, after the customs of their country, and when the ancient altar was alive with the kindled flames, the Greeks saw a dark-green snake sliding into a plane tree that stood near to where they had begun the sacrifice
3811	metamorphoses	 There was a nest with eight young birds in the crown of the tree, and these the serpent seized and swallowed in its eager jaws, together with the mother bird who circled her doomed fledglings
3812	metamorphoses	They looked at it wonderingly, but Calchas, the seer, son of Thestor, interpreted the truth, saying: ‘We will conquer, Greeks, rejoice! Troy will fall, though our efforts will be of long duration,’ and he divined nine years of war from the nine birds
3813	metamorphoses	 The snake was turned to stone, exactly as it was, twined around the green branches, and stamped in the stone its serpent shape
3814	metamorphoses	Boreas, the north-wind, continued to stir the waves violently, and would not grant the warships a crossing, and some thought Neptune was sparing Troy, because he had built its walls
3815	metamorphoses	 But not Calchas
3816	metamorphoses	 He knew and did not withhold from them, that a virgin’s blood would appease the wrath of Diana, the virgin goddess
3817	metamorphoses	 When consideration of the common cause had conquered affection, and the king had suppressed the father, and as Iphigenia stood, among her weeping attendants, before the altar, to surrender her innocent blood, the goddess was vanquished, and veiled their eyes in mist, and, in the midst of the rites and confusion of the sacrifice, and the cries of the suppliants, they say she substituted a hind for the Mycenean girl
3818	metamorphoses	 When, therefore, Diana had been appeased, by the required victim, and the sea’s anger had subsided simultaneously with that of Phoebe, the thousand ships, driven by a tail wind, reached the shores of Phrygia, after many adventures
3819	metamorphoses	There is a place at the centre of the World, between the zones of earth, sea, and sky, at the boundary of the three worlds
3820	metamorphoses	 From here, whatever exists is seen, however far away, and every voice reaches listening ears
3821	metamorphoses	 Rumour lives there, choosing a house for herself on a high mountain summit, adding innumerable entrances, a thousand openings, and no doors to bar the threshold
3822	metamorphoses	 It is open night and day: and is all of sounding bronze
3823	metamorphoses	 All rustles with noise, echoes voices, and repeats what is heard
3824	metamorphoses	 There is no peace within: no silence anywhere
3825	metamorphoses	 Yet there is no clamour, only the subdued murmur of voices, like the waves of the sea, if you hear them far off, or like the sound of distant thunder when Jupiter makes the dark clouds rumble
3826	metamorphoses	Crowds fill the hallways: a fickle populace comes and goes, and, mingling truth randomly with fiction, a thousand rumours wander, and confused words circulate
3827	metamorphoses	 Of these, some fill idle ears with chatter, others carry tales, and the author adds something new to what is heard
3828	metamorphoses	 Here is Credulity: here is rash Error, empty Delight, and alarming Fear, sudden Sedition, and Murmurings of doubtful origin
3829	metamorphoses	 Rumour herself sees everything that happens in the heavens, throughout the ocean, and on land, and inquires about everything on earth
3830	metamorphoses	She had spread the news that the Greek fleet was nearing, filled with brave warriors, and so the arrival of the armed host was no surprise
3831	metamorphoses	 The Trojans opposed the landing, and defended their coast
3832	metamorphoses	 You, Protesilaüs, were the first to fall beneath Hector’s deadly spear, and joining in battle cost the Greeks dearly, and they knew mighty Hector’s spirit by the slaughter
3833	metamorphoses	 The Phrygians learnt at no small expense of blood, the power of an Achaian hand
3834	metamorphoses	 Now the Sigean shores ran red: now Cycnus, a son of Neptune, had consigned a thousand men to death: now Achilles pursued in his chariot, and laid whole columns of men low with a blow of his spear from Pelion
3835	metamorphoses	 Searching the battlelines for Cycnus or for Hector, he came upon Cycnus (His meeting with Hector postponed till the tenth year of the war)
3836	metamorphoses	Then Achilles, urging on his horses, their snowy necks straining against the harness, he drove his chariot straight at the enemy, striking out, with the quivering spear, with all his strength, saying: ‘O youth, whoever you may be, take death’s comfort in being killed by Achilles of Haemonia!’ So Aeacides spoke: His heavy spear followed the words, but although there was certainly no error in the flight of the spear, still the sharp point of the flying blade had no effect, and only bruised Cycnus’s chest, like a blunted weapon
3837	metamorphoses	 ‘O son of the goddess,’ Cycnus said, ‘fame has made you known to me, why are you amazed I have no wound? (He was indeed amazed) Neither this helmet you see, with its yellow horsehair crest, nor the hollow shield weighing down my left arm, is to protect me: they only look to serve as ornament
3838	metamorphoses	 Mars too wears his armour for this reason! Take away the use of this protective covering: I will still escape unharmed
3839	metamorphoses	 It is worth something to be the son, not of Nereus’s daughter, but of him who rules Nereus and his daughters, and the whole ocean as well
3840	metamorphoses	"’
"
3841	metamorphoses	He spoke, and hurled his spear at Achilles, but it stuck fast in his round bronze shield
3842	metamorphoses	 It tore through the bronze and nine layers of bull’s hide, but was stopped by a tenth
3843	metamorphoses	 Shaking it off, the Greek hero once more threw a quivering spear from his mighty hand
3844	metamorphoses	 Again his enemy’s body was whole and unharmed
3845	metamorphoses	 A third spear could not even graze Cycnus though he laid himself open to it
3846	metamorphoses	 Achilles flared up, like a bull in the arena, when it charges with its deadly horns at the Carthaginian cloak, and finds it escapes damage
3847	metamorphoses	 He examined the spear to see if the iron point had been loosened: it was fixed to the shaft
3848	metamorphoses	 ‘Is my hand enfeebled,’ he said, ‘so that the power it had is lacking against this man?’ Certainly it was strong enough when I led the overthrow of Lyrnessus’s walls, or when I drenched the island of Tenedos, and Mysian Thebes, Eetion’s city, in their own blood, when the River Caïcus ran red with the slaughter of those around it, and Telephus twice felt the touch of my spear
3849	metamorphoses	 Here also, my right hand has prevailed, and will prevail, striking so many, the heaps of corpses I made and see on the shore
3850	metamorphoses	"’
"
3851	metamorphoses	He spoke, and as if not believing the results of his previous actions, he threw the spear straight at Menoetes, one of the Lycian men, simultaneously piercing his breastplate and the breast beneath
3852	metamorphoses	 As the dying man beat his head against the solid earth, Achilles pulled the spear from the hot wound, and cried: ‘This is the hand, and this is the spear with which I have just been victorious: I shall use it on this enemy, and I pray his end may be the same
3853	metamorphoses	’ Thus he pursued the death of Cycnus again, and the ashen shaft did not err, thudding unavoidably into the left shoulder, from which it recoiled as if from a wall or a solid rock
