rifle	-0.342	0.8	0.436
rifleman	-0.51	0.726	0.534
rifles	-0.326	0.728	0.53
rift	-0.508	0.038	-0.422
rig	0.084	-0.236	0.492
rigged	-0.624	0.02	-0.176
rigging	0.02	0.036	-0.12
right	0.48	-0.296	0.42
righteous	0.646	-0.23	0.58
righteousness	0.604	0.32	0.794
rightful	0.674	-0.284	0.642
rightly	0.48	-0.058	0.564
righty	0.5	-0.372	0.572
rigid	-0.286	0.104	0.182
rigidity	-0.604	0.06	0.452
rigor	-0.25	0.49	0.426
rigorous	-0.124	0.636	0.694
rim	0.02	-0.206	-0.396
rind	0.084	-0.44	-0.018
ring	0.354	-0.146	-0.072
ringer	0.146	0.208	-0.306
ringing	0.448	0.196	0.386
ringleader	0.04	0.1	0.28
ringmaster	0.26	0.244	0.464
ringside	0	0.288	-0.178
rink	0.102	-0.216	-0.216
rinse	0.326	-0.664	-0.182
riot	-0.878	0.892	0.172
rioting	-0.688	0.898	0.12
riotous	-0.674	0.674	0.176
riots	-0.802	0.764	0.128
rip	-0.708	0.352	-0.27
riparian	0.104	-0.184	-0.176
ripe	0.342	-0.326	0.34
ripen	0.51	-0.254	0.342
ripening	0.23	-0.02	0.518
ripper	-0.562	0.774	0.284
ripple	0	-0.094	-0.26
rippling	0	-0.04	-0.346
rise	0.334	0.186	0.49
rising	0.5	0.204	0.392
risk	-0.52	0.632	-0.124
risky	-0.552	0.844	0.4
risotto	0.604	-0.092	-0.532
rite	-0.244	0.14	0.212
ritual	-0.25	0.04	0.016
ritualistic	-0.1	0.166	0.08
rival	-0.428	0.21	0.148
rivalry	-0.616	0.53	0.076
river	0.376	-0.216	0.21
riverbank	0.368	-0.4	-0.34
riverbed	0.22	-0.534	-0.158
riverboat	0.122	-0.306	-0.076
rivet	-0.084	-0.388	-0.19
riveted	-0.23	-0.122	-0.114
riveting	-0.104	0.088	-0.212
roach	-0.708	0.196	-0.482
road	0.312	-0.192	-0.192
roadblock	-0.326	0.338	-0.02
roadhouse	0	0.24	-0.084
roadie	0	0.132	-0.09
roadrage	-0.084	0.134	0.13
roadrunner	-0.02	0.404	0.18
roads	0.354	-0.104	-0.008
roadside	0	0.138	-0.056
roadster	0.062	0.244	-0.054
roadtrip	0.354	0.192	0.038
roadway	0.124	-0.588	0.018
roadworks	0.124	0.076	0.018
roam	0.02	0.1	-0.112
roar	-0.146	0.632	0.35
roaring	-0.102	0.634	0.268
roast	0.042	0.082	-0.378
roasted	0.23	0.04	-0.322
rob	-0.776	0.68	0
robber	-0.73	0.544	-0.038
robbery	-0.734	0.686	-0.13
robe	0.188	-0.568	-0.404
robin	0.104	-0.274	-0.214
robot	-0.118	-0.326	0.086
robotic	-0.166	0.204	0.314
robotics	0.184	0.2	0.526
robust	0.334	0.208	0.438
roc	-0.146	0.02	-0.17
rock	0.246	-0.528	0.114
rocker	0.23	0.408	0.25
rocket	0.328	0.648	0.548
rocks	-0.27	-0.582	0.086
rod	-0.042	-0.362	-0.29
rodent	-0.354	0.154	-0.442
rodeo	-0.02	0.352	0.176
roe	-0.02	-0.236	-0.204
rogue	-0.332	0.426	0.272
role	0.104	-0.48	-0.072
roll	-0.062	0.02	-0.656
roller	0.042	-0.212	-0.31
rollercoaster	0.604	0.82	0.302
rollers	-0.02	-0.27	-0.328
rollicking	0.756	0.612	0.104
rolling	0.02	0.212	-0.358
roman	0.23	-0.05	0.278
romance	0.96	0.364	0.174
romantic	0.872	0.062	0.196
romanticism	0.708	0.042	0.186
romp	0.22	0.28	-0.166
roof	0.204	-0.548	-0.316
rooftop	0.142	-0.058	-0.078
rook	-0.24	-0.2	0.02
rookie	0.166	-0.26	-0.604
room	0.458	-0.434	-0.11
roomful	0.572	-0.15	0.268
roommate	0.5	-0.038	-0.04
rooms	0.354	-0.518	-0.228
roomy	0.52	-0.316	0.472
roost	0	-0.18	-0.31
rooster	-0.082	-0.23	-0.45
root	0.204	-0.442	0.016
root beer	0.164	0.04	-0.17
rooted	0.02	0.054	0.436
rope	-0.23	-0.44	-0.31
ropes	-0.084	-0.392	-0.196
rosary	0.612	-0.72	-0.14
rose	0.73	-0.448	-0.228
rosemary	0.376	-0.238	-0.15
rosette	-0.062	-0.18	-0.38
roster	0.062	-0.388	-0.238
rosy	0.88	0.056	0.51
rot	-0.938	0.116	-0.398
rota	-0.36	-0.076	-0.582
rotary	0.146	-0.076	0.056
rotate	-0.084	-0.06	-0.016
rotation	0.34	0.04	0.1
rote	0.122	-0.038	0.392
rotor	0	-0.084	-0.192
rotten	-0.792	0.18	-0.346
rotting	-0.624	-0.076	-0.49
rotunda	0	-0.072	-0.214
rouge	0.124	-0.2	-0.236
rough	-0.188	0.588	0.264
roughly	-0.104	0.078	-0.074
roughneck	-0.354	0.28	-0.018
roughness	-0.572	0.156	-0.02
roulette	-0.348	0.38	-0.156
round	0.104	-0.132	-0.378
roundabout	-0.02	-0.15	-0.01
rounded	0.184	-0.218	-0.208
roundup	0.04	0.16	-0.052
rouse	0.042	-0.02	-0.074
rouser	-0.04	0.08	-0.154
rousing	0.428	0.034	0.384
rout	-0.674	0.25	-0.534
route	0.166	-0.294	0.036
routine	-0.27	-0.562	-0.334
rove	-0.086	-0.2	-0.2
rover	0.02	0.076	-0.158
roving	0.166	-0.116	-0.018
row	-0.146	-0.45	-0.188
rowboat	-0.09	-0.214	-0.294
rowdy	-0.49	0.8	0.036
rowing	-0.084	-0.114	-0.066
royal	0.592	-0.14	0.518
royalty	0.664	0.142	0.666
rub	0.042	0.13	-0.2
rubber	-0.08	-0.566	-0.37
rubbers	0.208	-0.28	-0.172
rubbing	-0.188	0.138	-0.12
rubbish	-0.604	-0.092	-0.672
rubble	-0.384	0.018	-0.422
rubdown	0.122	-0.018	-0.192
rubric	-0.146	-0.48	0
ruby	0.326	-0.184	0.088
ruckus	-0.458	0.412	-0.178
rudder	-0.122	-0.062	0.018
ruddy	-0.02	0.26	-0.21
rude	-0.878	0.642	-0.196
rudeness	-0.44	0.638	0.384
rudimentary	-0.428	-0.358	0.018
rudiments	-0.23	0.04	-0.254
rue	-0.354	-0.212	-0.508
rueful	-0.654	-0.142	-0.55
ruff	-0.27	0.02	-0.25
ruffian	-0.74	0.648	-0.074
ruffle	-0.114	0.122	0.036
rug	0.04	-0.52	-0.51
rugby	0.354	0.64	0.416
rugged	0.122	0.138	0.586
ruin	-0.75	0.176	-0.616
ruination	-0.632	0.164	-0.582
ruined	-0.73	0.128	-0.612
ruinous	-0.49	0.38	-0.45
ruins	-0.5	-0.02	-0.504
rule	0.134	-0.146	0.186
ruler	-0.12	-0.2	0.262
ruling	-0.646	0.132	-0.18
rum	0.122	-0.246	-0.098
rumba	0.562	0.654	0.23
rumble	-0.266	0.49	0.226
rummage	-0.514	0.23	-0.422
rumor	-0.49	0.164	-0.436
rumored	-0.146	0.208	-0.364
rump	-0.102	-0.15	-0.208
rumpus	-0.104	0.062	-0.156
run	0.084	0.574	0.086
runaround	-0.104	0.038	-0.302
runaway	-0.458	0.54	-0.196
rundown	0.04	-0.408	-0.07
runes	-0.124	-0.4	-0.392
rung	0.02	-0.29	-0.264
runner	-0.082	0.494	0.264
running	0.46	0.716	-0.116
running shoes	0.306	0.146	-0.018
runny	0.08	-0.122	-0.35
runt	-0.26	0	-0.11
runway	0.17	-0.254	-0.188
rupture	-0.75	0.266	-0.14
rural	0.124	-0.51	-0.184
ruse	0.062	0.28	0.092
rush	-0.188	0.618	0.092
rushing	-0.204	0.642	0.058
rust	-0.438	-0.47	-0.358
rusted	-0.428	-0.286	-0.396
rustic	-0.262	0.314	-0.018
rustle	-0.334	0.076	-0.212
rustler	-0.438	0.66	-0.142
rusty	-0.458	-0.31	-0.538
rut	-0.334	-0.38	-0.216
ruth	-0.062	-0.146	-0.112
ruthless	-0.584	0.7	0.34
rye	-0.02	-0.404	-0.178
sabbatical	0.542	-0.52	-0.146
saber	0.102	0.24	0.106
sable	-0.102	0.192	0
sabotage	-0.73	0.812	0
saboteur	-0.5	0.608	-0.186
sac	-0.312	-0.51	-0.548
sack	-0.23	-0.326	-0.472
sacrament	0.38	-0.368	0.4
sacred	0.666	-0.25	0.724
sacrifice	-0.584	0.666	0.068
sacrifices	-0.438	0.434	0.076
sacrificial	-0.604	0.51	-0.096
sacrilege	-0.438	0.416	-0.018
sacrilegious	-0.708	0.472	-0.102
sad	-0.55	-0.334	-0.702
sadday	0.04	-0.164	-0.178
saddens	-0.792	-0.128	-0.712
saddle	0.02	0.018	-0.388
sadist	-0.916	0.836	0
sadistic	-0.938	0.812	0.236
sadly	-0.906	-0.49	-0.568
sadness	-0.896	-0.424	-0.672
safari	0.326	0.346	0.28
safe	0.796	-0.388	0.518
safeguard	0.572	0.248	0.4
safekeeping	0.306	0.02	0.172
safety	0.416	-0.018	0.736
saffron	-0.114	-0.254	-0.302
sag	-0.694	0.156	-0.11
saga	0.27	-0.12	0.2
sage	0.562	-0.346	0.386
saggy	-0.26	-0.142	-0.4
sail	0.23	-0.56	-0.35
sailboat	0.438	-0.216	-0.238
sailing	0.334	0.04	0
sailor	0	0.176	0
saint	0.624	-0.52	0.386
sainted	0.416	-0.408	0.352
saintly	0.73	-0.428	0.182
sake	-0.02	0.146	-0.186
salad	0.5	-0.48	-0.386
salamander	-0.18	-0.276	-0.382
salami	0.334	-0.28	-0.322
salary	0.572	-0.04	0.304
sale	0.294	0.204	0.146
salesgirl	0.164	-0.02	0.21
salesman	0.286	0.118	0.328
salient	0.2	0.146	0.404
saline	-0.14	-0.32	-0.23
saliva	-0.572	-0.47	-0.528
sally	0.208	-0.22	-0.098
salmon	0.52	-0.5	-0.112
salmonella	-0.666	0.216	-0.376
salon	0.062	-0.408	-0.074
saloon	0.26	-0.4	-0.272
salsa	0.484	0	-0.26
salt	-0.354	-0.376	-0.388
salted	-0.334	-0.2	-0.392
saltwater	-0.346	-0.34	-0.272
salty	-0.224	0.062	-0.424
salutary	0.77	-0.28	0.372
salutation	0.756	-0.166	0
salute	0.666	0.084	0.362
salvage	0.244	0.02	0.664
salvation	0.714	-0.04	0.6
salve	0.224	-0.22	0
samba	0.562	0.48	-0.07
sameness	0.062	-0.34	-0.032
sample	0.042	-0.626	-0.096
samurai	0.124	0.472	0.676
sanatorium	-0.062	-0.02	-0.018
sanctification	0.54	-0.138	0.632
sanctified	0.584	-0.52	0.224
sanctify	0.346	-0.114	0.566
sanctimonious	-0.52	-0.27	-0.346
sanction	-0.598	0.5	0.034
sanctioned	-0.354	0.392	-0.218
sanctity	0.542	-0.34	0.256
sanctuary	0.726	-0.548	0.15
sanctum	0.042	-0.124	0.314
sand	0.164	-0.442	-0.392
sandal	-0.02	-0.434	-0.334
sandbox	0.146	-0.452	-0.472
sander	-0.124	0.16	-0.11
sandman	-0.042	-0.062	-0.224
sandpaper	-0.166	-0.15	-0.192
sands	0.292	-0.392	-0.246
sandstorm	-0.352	0.642	0.258
sandwich	0.344	-0.372	-0.38
sandy	-0.188	-0.47	-0.408
sane	0.52	-0.53	0.34
sanguine	0.04	0.12	0.09
sanitarium	-0.104	0.29	0.14
sanitary	-0.084	-0.36	-0.15
sanitation	0.484	-0.376	0
sanity	0.334	-0.334	0.31
sans	-0.082	-0.412	-0.508
santa	0.47	-0.428	0.018
sap	-0.06	-0.404	-0.484
sapiens	-0.04	-0.094	0.168
sapphire	0.54	-0.056	0.302
sappy	0.166	-0.062	-0.34
sarcasm	-0.75	0.37	-0.308
sarcastic	-0.206	0.562	-0.404
sarcoma	-0.48	0.038	-0.196
sarcophagus	-0.458	0.122	-0.13
sardine	0.082	-0.528	-0.528
sardonic	-0.584	0.358	-0.108
sarsaparilla	0.084	-0.024	-0.31
sash	-0.04	-0.404	-0.334
sashimi	0.408	-0.38	-0.282
sassafras	-0.062	-0.224	-0.058
sassy	-0.458	0.408	-0.36
satanic	-0.876	0.686	0.44
satchel	0.042	-0.388	-0.31
sate	0.334	-0.2	-0.056
satellite	0.124	-0.182	0.528
satin	0.038	-0.208	-0.038
satire	-0.084	0.31	-0.056
satirical	-0.354	0.23	0.076
satisfaction	0.878	0.274	0.346
satisfactorily	0.53	0.14	0.604
satisfactory	0.918	0.138	0.404
satisfied	0.918	0.02	0.37
satisfy	0.734	0.58	0.41
satisfying	0.78	0.212	0.628
saturate	-0.438	0.36	-0.066
saturated	-0.052	0.4	-0.116
saturation	-0.49	0.164	0.166
satyr	-0.44	0.278	0
sauce	0.124	0.03	-0.424
saucepan	-0.306	-0.472	-0.358
saucer	0.02	-0.346	-0.326
saucy	-0.5	0.306	-0.218
sauerkraut	0.062	-0.092	-0.328
sauna	0.562	-0.3	-0.09
sausage	0.084	-0.142	-0.4
savage	-0.592	0.862	0.21
savagery	-0.562	0.814	0.422
savanna	0.212	-0.706	-0.212
savannah	0.458	-0.576	-0.382
savant	0.562	-0.098	0.636
save	0.54	-0.122	0.364
saver	0.49	-0.236	0.604
saving	0.326	-0.54	0.242
savings	0.552	-0.138	0.216
savior	0.84	-0.062	0.608
savor	0.654	0.104	0.052
savory	0.624	0.434	0.238
savvy	0.438	0.04	0.412
saw	-0.368	0.082	0.036
sawdust	-0.204	-0.442	-0.518
sawmill	-0.146	-0.244	-0.132
sax	0.146	-0.07	-0.182
saxophone	0.376	-0.112	-0.036
say	0.142	-0.38	-0.036
sayonara	0.12	-0.204	-0.196
scab	-0.292	-0.34	-0.456
scabbard	-0.35	-0.562	-0.566
scaffold	-0.04	0	-0.328
scaffolding	-0.008	-0.268	0.09
scalding	-0.458	0.08	-0.238
scale	-0.38	-0.3	0.154
scales	-0.122	-0.34	-0.018
scallop	-0.02	-0.274	-0.338
scalp	-0.306	-0.308	-0.396
scalpel	-0.396	0.4	-0.036
scaly	-0.438	-0.038	-0.284
scam	-0.916	0.49	-0.164
scamp	-0.084	-0.072	-0.258
scampi	0.062	-0.104	-0.552
scan	-0.042	-0.154	-0.06
scandal	-0.756	0.642	0.114
scandalous	-0.73	0.814	0.112
scanner	0.062	-0.288	0.134
scanty	-0.426	-0.334	-0.746
scape	-0.42	0.25	0.072
scapegoat	-0.632	0.37	-0.038
scar	-0.708	0	-0.206
scarab	-0.188	-0.084	-0.466
scarce	-0.416	-0.352	-0.564
scarcely	-0.836	-0.176	-0.68
scarcity	-0.666	0	-0.636
scare	-0.756	0.82	-0.472
scarecrow	-0.562	-0.452	-0.302
scared	-0.708	0.656	-0.63
scares	-0.756	0.694	-0.228
scarf	0.5	-0.552	-0.552
scarier	-0.688	0.692	-0.056
scariest	-0.666	0.726	0.076
scarlet	0.014	-0.22	-0.178
scary	-0.876	0.904	0.056
scat	-0.326	0.096	-0.182
scatter	-0.542	0.24	-0.192
scattered	-0.584	-0.24	-0.524
scattering	-0.306	0.1	-0.212
scavenger	-0.646	0.156	-0.184
scenario	0.334	0.02	0.366
scene	0.14	-0.32	0.156
scenery	0.49	-0.494	0.184
scenic	0.368	0.096	0.512
scent	0.266	-0.18	-0.018
scented	0.73	0.018	-0.138
scepter	0.26	-0.4	0.34
sceptical	-0.572	-0.226	-0.068
scepticism	-0.416	-0.112	0.1
schadenfreude	-0.292	0.28	-0.074
schedule	0.02	-0.24	-0.04
schematic	-0.02	-0.432	0.294
scheme	0.042	-0.462	0.154
schilling	-0.266	-0.18	-0.164
schism	-0.44	0.138	-0.228
schizophrenia	-0.816	0.76	-0.13
schizophrenic	-0.796	0.916	-0.134
schlep	-0.396	-0.148	-0.236
schmuck	-0.274	-0.176	-0.25
schnapps	0.166	0.134	-0.166
schnitzel	-0.27	-0.14	-0.236
scholar	0.388	-0.158	0.462
scholarly	0.5	-0.068	0.418
scholarship	0.732	-0.02	0.25
scholastic	0	-0.06	-0.018
school	0.53	-0.154	0.266
schoolboy	0.246	-0.23	-0.118
schoolgirl	0.52	0.042	-0.17
schoolhouse	0.204	-0.186	0.344
schooling	0.164	-0.076	0.28
schoolmaster	0.334	-0.264	0.704
schoolteacher	0.042	-0.24	0.264
schoolwork	-0.042	0	-0.038
schoolyard	0.368	0.058	-0.12
schooner	0.27	-0.184	-0.146
sciatica	-0.428	-0.114	-0.214
science	0.176	-0.142	0.482
scientific	0.306	0.02	0.672
scientist	0.124	0	0.58
scifi	0.184	0.14	-0.212
scintilla	-0.048	0.056	-0.23
scintillating	0.3	0.472	0.224
scintillation	0.152	0.158	0.146
scintillator	0.166	0.34	0.02
scion	-0.02	-0.24	-0.098
scissors	-0.084	-0.076	-0.396
scoff	-0.75	0.372	-0.388
scold	-0.612	0.51	0.252
scolding	-0.858	0.666	-0.166
scone	-0.164	-0.426	-0.542
scoop	0.166	0.086	0.28
scoot	0.02	-0.02	-0.176
scooter	0.02	0.174	-0.258
scope	0.312	-0.228	0.436
scorch	-0.572	0.378	-0.018
scorching	-0.188	0.27	-0.072
score	0.34	-0.224	0.178
scoreboard	0.334	-0.032	-0.056
scorer	0.46	0.216	0.528
scores	0.188	-0.062	0.258
scorn	-0.78	0.442	-0.288
scorned	-0.876	0.058	-0.548
scornful	-0.654	0.216	-0.264
scorpion	-0.604	0.49	0.2
scotch	0.156	0.04	0.23
scoundrel	-0.812	0.48	-0.176
scour	-0.224	0.204	0.264
scourge	-0.572	0.28	-0.396
scout	0.312	0.222	0.526
scowl	-0.396	0.2	-0.174
scrabble	0.25	-0.176	-0.202
scram	-0.388	-0.03	-0.182
scramble	-0.062	0.488	0
scrambled	-0.098	0.07	0.078
scrambler	-0.166	0.1	-0.112
scrambling	-0.158	0.62	0.462
scrap	-0.688	-0.322	-0.654
scrapbook	0.124	-0.452	-0.136
scrape	-0.27	0.23	-0.232
scrapie	-0.388	0.412	-0.538
scraping	-0.47	-0.042	-0.39
scrappy	-0.398	-0.25	-0.188
scratch	-0.448	0.25	-0.46
scratchy	-0.53	0.22	-0.128
scrawny	-0.448	-0.156	-0.51
scream	-0.624	0.726	0.188
screamer	-0.688	0.34	-0.216
screaming	-0.51	0.802	-0.08
screech	-0.572	0.604	-0.388
screen	0.34	-0.4	-0.166
screening	0.124	0.14	0.418
screenplay	0	-0.188	0.036
screenwriter	0.142	0	0.424
screw	-0.23	-0.08	-0.246
screwball	-0.458	0.36	0.01
screwdriver	0.04	0.038	-0.122
screwed	-0.396	0.04	-0.072
screwy	-0.312	0.192	-0.1
screwyou	-0.48	0.294	0.018
scribble	-0.142	-0.094	-0.284
scribe	0.082	-0.472	-0.018
scrimmage	-0.266	0.32	-0.178
scrip	-0.14	-0.076	-0.09
script	0.22	-0.1	0.054
scriptural	0.102	-0.5	0.192
scripture	0.49	-0.46	0.26
scroll	-0.25	0.26	-0.182
scrotum	-0.208	0.306	-0.278
scrounge	-0.58	0.13	-0.206
scrounger	-0.354	-0.02	-0.284
scrub	-0.166	-0.16	0
scruffy	-0.612	-0.13	-0.648
scrumptious	0.918	0.3	0.132
scrupulous	0.09	0.37	0.204
scrutinize	-0.084	0.174	0.146
scrutiny	0	0.306	0.316
scuba	0.084	-0.012	-0.088
scuff	-0.67	0.12	-0.248
scuffle	-0.708	0.6	0.058
scullery	-0.062	-0.326	-0.294
sculptor	0.306	-0.138	0.388
sculpture	0.5	-0.308	-0.02
sculptured	0.416	-0.254	0.114
scum	-0.286	-0.24	-0.564
scumbag	-0.52	0.182	-0.444
scurry	-0.204	0.294	0.018
scurvy	-0.292	-0.076	-0.376
scuttle	-0.124	-0.204	-0.14
sea	0.666	-0.294	0.178
seaboard	0.326	-0.288	0.014
seafood	0.312	0	-0.344
seagull	0.27	-0.51	-0.372
seal	-0.02	-0.564	0.036
seals	-0.176	-0.518	-0.196
seam	-0.146	-0.5	-0.172
seaman	0.04	0.02	0.344
seamless	-0.082	-0.72	-0.396
seamstress	0.07	-0.424	-0.222
seaport	0.188	-0.366	-0.018
sear	-0.02	0.106	0.2
search	0.27	0.16	-0.076
searching	0.068	0.314	-0.068
searchlight	0.244	0.02	0.104
seared	-0.542	-0.18	-0.204
seashore	0.592	-0.38	-0.25
seasick	-0.77	0.366	-0.51
seaside	0.774	0.04	0.016
season	0.584	-0.18	0.038
seasonal	0.184	-0.454	-0.39
seasoned	0.624	0.14	0.018
seasoning	0.266	-0.224	-0.042
seat	0.084	-0.438	-0.132
seatbelt	0.312	-0.372	0.452
seating	0.104	-0.47	-0.428
seawater	0.52	-0.606	-0.018
seaweed	-0.108	-0.428	-0.236
sec	-0.02	-0.23	-0.24
secession	-0.354	0.122	0.018
secluded	-0.286	-0.47	-0.52
seclusion	-0.54	0.116	0.01
second	-0.02	-0.58	-0.5
second cousin	0.396	-0.28	-0.118
secondary	0.272	-0.25	-0.48
secondhand	-0.612	-0.222	-0.434
secrecy	-0.412	0.098	-0.05
secret	-0.042	0.16	0.018
secretariat	0.036	-0.082	0.194
secretary	0.224	-0.148	0.122
secrete	-0.146	0.134	0.036
secretion	-0.292	0.164	0.058
secretive	-0.22	-0.5	0.076
secretly	0.05	-0.192	-0.042
sect	-0.47	0.334	0.052
sectarian	-0.48	0.212	0.034
section	0	-0.462	-0.158
sectional	-0.146	-0.17	-0.072
sector	0.188	-0.62	0.138
secular	-0.074	-0.078	0.04
secularism	-0.266	-0.12	0.118
secure	0.688	-0.24	0.828
securities	0.5	-0.392	0.704
security	0.674	-0.28	0.642
sedan	-0.04	-0.154	0.36
sedate	0.312	-0.686	-0.31
sedation	0.02	-0.46	-0.204
sedative	-0.372	-0.454	-0.296
sedentary	-0.416	-0.63	-0.454
sedge	-0.188	-0.208	-0.322
sediment	-0.124	-0.388	-0.256
sedimentary	-0.204	-0.47	0
sedition	-0.346	0.114	0.182
seduce	-0.076	0.728	0.378
seducer	0.408	0.624	0.55
seducing	0.138	0.588	0.416
seduction	0.02	0.782	0.236
seductive	0.542	0.642	0.334
see	0.27	-0.462	-0.376
seed	0.312	-0.73	-0.388
seedling	-0.188	-0.314	-0.154
seeds	0.462	-0.462	-0.164
seedy	-0.542	-0.22	-0.35
seek	0.244	-0.142	-0.036
seeker	0.292	-0.072	0.106
seem	-0.058	-0.396	-0.404
seemingly	-0.02	-0.18	-0.288
seer	0.208	-0.038	0.48
seesaw	0.14	0.118	-0.18
seething	-0.376	0.642	0.284
segment	-0.062	-0.42	-0.12
segregate	-0.42	0.254	-0.12
segregated	-0.672	0.15	-0.178
segregation	-0.396	0.09	-0.22
seismic	-0.354	0.85	0.156
seize	0.312	0.288	0.346
seizure	-0.646	0.55	-0.076
seldom	-0.354	-0.242	-0.426
select	0.23	-0.188	0.204
selection	0.188	-0.32	0.19
selective	0.224	-0.306	0.412
selectman	0.104	0.094	0.218
selenium	-0.062	-0.184	-0.328
self	0.408	-0.26	0
selfharm	-0.3	0.24	-0.186
selfish	-0.878	0.274	-0.01
selfishness	-0.6	0.372	-0.094
selfless	0.042	-0.53	-0.208
selflove	0.708	0.26	0.322
selfworth	0.408	-0.08	0.188
sell	0.236	0.216	0.21
seller	0.27	-0.058	0.27
sellout	-0.204	-0.02	-0.07
seltzer	-0.104	-0.096	-0.188
semantics	0.396	-0.212	0.138
semaphore	0.104	-0.252	0.196
semblance	0	-0.058	-0.116
semen	0	0.51	-0.058
semester	0.042	-0.346	-0.036
semi	-0.408	-0.31	-0.392
semiautomatic	-0.062	0.02	0.044
semicolon	-0.244	-0.49	-0.364
seminal	-0.082	-0.174	0.132
seminar	0.166	-0.28	0.246
seminary	0.188	-0.266	0.178
semiotics	-0.102	-0.166	0.192
senate	-0.02	-0.302	0.672
senator	-0.218	-0.156	0.642
send	0.326	-0.04	0.074
sender	0.084	-0.102	0.018
senescence	-0.244	-0.088	-0.212
senile	-0.44	-0.578	-0.39
senior	0.122	-0.17	0.072
seniority	-0.184	-0.146	0.204
senor	0.054	-0.566	0.26
senorita	0.53	0.1	0
sensation	0.562	0.326	0.346
sensational	0.876	0.654	0.716
sense	0.562	-0.166	-0.052
senseless	-0.75	-0.224	-0.728
senses	0.48	-0.078	0.386
sensibility	0.166	-0.154	-0.104
sensible	0.25	-0.092	-0.376
sensibly	0.572	-0.326	-0.208
sensitive	0.428	-0.148	-0.492
sensitivity	0.5	-0.166	-0.21
sensor	0.142	-0.246	0.084
sensory	0.166	-0.04	-0.116
sensual	0.46	0.58	0.284
sensuality	0.688	0.68	0.264
sensuous	0.708	0.596	0.25
sentence	0.25	-0.47	0.096
sentencing	-0.76	0.564	0.122
sentient	0.166	-0.166	-0.274
sentiment	0.53	-0.098	0.278
sentimental	0.166	-0.244	-0.376
sentimentality	0.542	0.096	-0.362
sentinel	0.062	0.204	0.69
sentry	-0.06	0.094	0.368
separable	-0.062	-0.22	-0.264
separate	-0.52	0.028	-0.302
separately	-0.38	-0.27	-0.264
separation	-0.604	0.184	-0.182
separatist	-0.51	0.254	0.074
sepia	-0.104	-0.46	-0.31
sepsis	-0.542	-0.096	-0.346
sept	0.042	-0.334	-0.278
septic	-0.438	-0.076	-0.15
septum	-0.448	-0.154	-0.18
sequel	0.3	-0.04	0.148
sequence	0.086	-0.3	0.058
sequent	0.062	-0.154	0.182
sequestered	-0.68	0.726	-0.146
sequestration	-0.646	0.72	0
serenade	0.75	0.14	-0.018
serendipity	0.354	-0.174	0
serene	0.604	-0.736	-0.26
serenity	0.8	-0.756	0.114
sergeant	-0.184	0.2	0.666
serial	-0.062	-0.3	-0.056
serialize	0	-0.09	0.186
series	0.244	-0.138	-0.16
serif	0.062	-0.166	-0.17
serious	0	-0.09	0.238
seriousness	-0.122	-0.27	0.5
sermon	-0.166	0.014	0.23
serpent	-0.77	0.392	0.358
serpentine	0.152	0.292	-0.342
serrated	-0.224	-0.13	-0.164
serum	0.04	-0.538	-0.114
servant	-0.32	-0.184	-0.338
serve	0.244	-0.2	-0.232
server	0.312	-0.288	0.072
service	0.368	-0.184	0.07
serviceable	0.668	-0.2	0.368
servile	-0.122	-0.346	-0.17
servitude	-0.5	-0.02	-0.5
sesame	0.346	-0.5	-0.236
sess	-0.164	-0.038	-0.178
session	0.02	-0.038	-0.018
sessions	0.292	0.156	0.3
set	0.042	-0.036	0.26
setback	-0.604	-0.098	-0.5
sett	0.12	-0.174	0
setter	0.082	-0.09	-0.054
settle	0.666	0.04	0.544
settled	0.042	0.02	-0.054
settlement	0.27	-0.176	0.446
settler	0.146	-0.094	0.038
settlor	0.062	-0.132	0.068
setup	0.334	-0.204	0.27
seven	0.344	-0.47	-0.254
seventeen	0.17	-0.408	-0.358
seventh	0	-0.51	-0.424
seventy	0.25	-0.294	-0.108
sever	-0.688	0.27	-0.098
severable	-0.188	-0.098	-0.204
severally	0.438	-0.404	0.2
severance	-0.208	0.24	0.082
severe	-0.672	0.47	0.27
severely	-0.562	0.346	0.4
severity	-0.48	0.424	0.322
sew	0.02	-0.32	-0.32
sewage	-0.49	-0.314	-0.322
sewer	-0.428	-0.266	-0.436
sewerage	-0.584	-0.1	-0.604
sewing	0.25	-0.326	-0.288
sex	0.606	0.878	0.408
sexist	-0.49	0.596	-0.178
sexual	0.168	0.918	0.28
sexuality	0.34	0.796	0.314
sexy	0.73	0.89	0.604
shabby	-0.53	0.038	-0.482
shack	-0.208	-0.15	-0.322
shackle	-0.448	0.16	-0.172
shade	-0.224	-0.47	-0.444
shades	-0.02	-0.4	-0.24
shading	-0.16	-0.352	-0.364
shadow	-0.396	-0.314	-0.684
shadowy	-0.73	-0.254	-0.34
shady	-0.354	0.018	-0.25
shaft	0.098	-0.45	-0.056
shag	-0.166	-0.076	-0.32
shaggy	0.02	-0.396	-0.358
shake	-0.122	0.378	0.078
shakedown	-0.428	0.384	-0.038
shaken	-0.312	0.314	-0.334
shaker	0.04	0.456	0.036
shaking	-0.45	0.698	-0.49
shaky	-0.48	0.468	-0.554
shall	0.02	-0.23	-0.176
shallow	-0.146	-0.404	-0.298
shallows	-0.224	-0.264	-0.264
sham	-0.292	0.204	-0.21
shaman	-0.02	0.062	0.208
